hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
2,39,29.0957,271.604,-0.889091,-3.07235,3.1984085618915232
3,39,27.7314,271.455,-2.27174,-1.61449,2.7870020788833294
4,39,31.7666,271.123,-3.14577,-2.57322,4.064151825571973
5,39,26.6787,271.253,-1.90551,-2.56904,3.1985832616488197
6,39,31.2842,270.997,-0.153241,-0.789524,0.8042580124916382
7,39,0.0,270.849,-1.59195,-0.627028,1.710984779384083
8,39,4.94531,270.974,-2.35176,-1.57413,2.829957659488919
9,39,102.654,271.899,-0.532125,-0.219585,0.5756514464934488
10,39,245.378,273.043,1.16774,-0.98933,1.5304870324507818
11,39,365.169,274.267,0.194777,-0.959173,0.9787496736438792
12,39,440.237,276.292,0.775419,-1.29804,1.5120127205685143
13,39,461.392,278.399,2.44976,0.729919,2.5561897042592516
14,39,425.521,278.998,2.98667,-0.640156,3.0545044431521133
15,39,336.107,279.674,3.18799,-0.851336,3.2997050209065657
16,39,206.677,279.774,3.6342,-1.31209,3.8638050944761693
17,39,64.8287,278.076,3.83609,-3.41968,5.139046389214637
18,39,0.0,276.573,0.136019,-2.20798,2.2121656467726374
19,39,0.0,275.209,0.510468,-1.30115,1.3977012919518963
20,39,18.0674,274.427,-0.55368,-1.7983,1.8816068750937323
21,39,17.4297,273.377,-1.58675,-2.20417,2.715905180855915
22,39,18.3486,272.552,-1.54237,-1.53609,2.176804471007904
23,39,18.6904,272.205,-3.69332,-1.2526,3.899951202566514
24,39,18.3525,271.693,-3.85599,0.16136,3.8593647054534763
1,40,32.4287,271.479,-0.630263,-4.36631,4.411563721093576
2,40,36.3184,271.369,0.555245,-4.31502,4.35059704068591
3,40,31.4453,270.878,-0.56666,-2.81371,2.8702033934374755
4,40,36.0762,270.585,-0.489518,-2.22117,2.274472255540612
5,40,37.3613,270.604,-0.642817,-0.732615,0.9746478511308584
6,40,31.5977,270.111,-0.580976,-1.64255,1.7422696734650467
7,40,0.0,269.596,0.21762,-2.19636,2.20711479402409
8,40,4.08203,269.79,0.719525,-0.992094,1.2255475227264752
9,40,90.4509,270.456,-0.186422,-1.77574,1.7854987285584945
10,40,225.096,271.625,0.145282,-1.19929,1.208057682242036
11,40,340.263,273.244,0.418409,-0.0866146,0.42727997871905954
12,40,413.972,275.75,1.36624,0.952446,1.6654624344355533
13,40,436.673,277.971,1.59039,0.443298,1.651015889961087
14,40,403.631,278.659,2.72886,-1.91115,3.331541868579772
15,40,321.904,279.035,1.97363,-2.41725,3.1206270106182186
16,40,199.856,279.063,2.11076,-2.29988,3.121659140905682
17,40,63.0866,277.523,2.11294,-2.73755,3.458134677264609
18,40,0.0,275.734,1.36649,-3.25485,3.530062810007776
19,40,0.0,274.391,0.133514,-2.29334,2.2972231811027854
20,40,20.2051,273.442,-2.07565,-1.0649,2.332881251264196
21,40,19.9814,272.019,-0.79134,-0.333075,0.8585790302732766
22,40,21.5186,271.389,-0.568735,0.223679,0.6111397510111741
23,40,22.0068,271.084,-0.78463,0.502281,0.9316278440777733
24,40,20.5625,270.729,0.69821,-1.18727,1.3773551673406537
1,41,24.498,271.182,-1.13222,1.62197,1.9780568266103984
2,41,27.4482,270.927,-2.73089,1.40178,3.069649387226496
3,41,28.5654,270.635,-3.0149,1.96754,3.600116062240216
4,41,30.3701,270.346,-3.37526,2.04885,3.948438474903718
5,41,24.1562,270.339,-2.6604,0.447073,2.6977031762832993
6,41,26.082,270.015,-0.407147,-2.73777,2.7678788363129265
7,41,0.0,269.427,-1.0939,1.29143,1.692456396750002
8,41,6.58203,269.859,-1.98165,1.57773,2.5330157274284737
9,41,105.404,270.893,-2.62392,1.12319,2.8542095127197653
10,41,240.346,271.959,-1.65648,-1.67878,2.358437677531463
11,41,350.388,273.16,-1.32085,0.522272,1.420356562446205
12,41,416.081,275.523,2.83987,-0.428413,2.872002666340858
13,41,430.033,277.713,1.22515,0.40863,1.2914995158342104
14,41,390.178,278.267,3.09702,-1.16555,3.309084417614637
15,41,302.014,279.055,4.49707,-1.54225,4.754174339188667
16,41,178.755,278.54,4.81535,1.82609,5.149970903859554
17,41,50.4459,276.878,5.42544,-0.436768,5.4429923277021075
18,41,0.0,275.759,2.40701,0.131376,2.410592622878449
19,41,0.0,274.397,-0.615509,-0.842169,1.0431202968219915
20,41,19.4648,274.179,-1.87839,-0.7358,2.017362295697032
21,41,19.4561,272.428,-2.64144,-0.857489,2.7771374936651947
22,41,20.5918,271.948,-0.765512,-1.08589,1.3285953914732656
23,41,21.2607,272.006,-2.31832,-0.202797,2.327173015830366
24,41,20.04,271.849,-2.15726,0.154036,2.162752366059508
1,42,34.1699,270.879,-0.635146,-1.3375,1.4806473892578205
2,42,32.8018,270.584,0.505441,-0.921467,1.0509862209229957
3,42,25.2148,270.375,-1.72096,0.310799,1.748799399588472
4,42,29.7705,270.048,-1.61257,0.15774,1.6202666177206764
5,42,31.6182,270.302,-0.764888,0.0603542,0.7672654573233699
6,42,25.71,269.882,0.0430479,-0.34177,0.34447039726863327
7,42,0.0,269.556,-0.237458,0.403734,0.46838813447823374
8,42,3.95312,269.807,-0.66817,-0.0960979,0.6750451505524723
9,42,87.5446,270.731,-0.079977,-0.603863,0.6091361451252093
10,42,220.846,272.097,-0.386945,-0.407299,0.5617997049002429
11,42,335.528,273.557,0.91548,-0.311712,0.9670925505575978
12,42,409.003,275.682,0.535185,-0.699898,0.8810676447520929
13,42,431.564,277.559,1.91265,-1.09088,2.2018740193071897
14,42,399.334,278.057,2.03355,-1.47463,2.511943319304797
15,42,316.545,278.806,1.54931,-1.95876,2.4974191105419212
16,42,194.958,278.931,1.41447,-2.5826,2.9445794506007132
17,42,60.0514,277.181,2.61539,-4.11304,4.874152530820101
18,42,0.0,275.057,1.23758,-3.49118,3.7040440128054635
19,42,0.0,273.927,-1.88406,-1.27625,2.2756309336313745
20,42,18.459,273.174,-0.866669,-0.757284,1.15091016687533
21,42,17.9512,271.677,-2.23616,-0.744207,2.3567468265490463
22,42,18.9844,270.806,-0.747934,0.244186,0.7867859117650747
23,42,18.7588,270.886,-2.2651,0.373375,2.29566698382518
24,42,17.5596,270.435,-2.53519,-0.0363941,2.535451215585662
1,43,32.4375,271.783,-0.29042,-4.98643,4.994880170864963
2,43,30.5049,271.544,-2.31585,-4.52449,5.082732629462226
3,43,31.3936,271.198,-3.04518,-3.52319,4.656821771176132
4,43,37.7246,270.875,-3.54616,-3.57419,5.034886781418228
5,43,38.7871,270.772,-4.53149,-3.54121,5.751049459376958
6,43,38.4404,270.625,-2.56926,-3.15329,4.067472774549327
7,43,0.0,270.408,-1.28922,-3.04011,3.3021745896454355
8,43,3.46484,270.5,-2.63106,-3.38711,4.288938199100099
9,43,85.4275,271.739,-1.59951,-2.34019,2.8345937056657697
10,43,220.159,273.154,-1.34105,-1.84578,2.2815168004860276
11,43,337.95,274.375,-0.213427,-2.12617,2.1368551549482713
12,43,414.815,276.25,0.635771,-1.78095,1.8910282036344672
13,43,441.314,277.797,2.86089,-2.08502,3.540056495665006
14,43,413.349,278.114,3.14585,-2.8882,4.270605514736756
15,43,331.201,278.49,3.30224,-2.0569,3.8904532676283363
16,43,208.974,278.49,3.56584,-2.12117,4.1490453208539435
17,43,70.5514,276.74,4.00503,-3.03296,5.023854263660521
18,43,0.0078125,274.875,3.37625,-3.98483,5.222828179387103
19,43,0.0,273.54,0.203827,-3.76063,3.7661496840711206
20,43,19.4424,272.75,-2.62692,-2.47115,3.6065622147552094
21,43,19.1133,271.658,-0.961262,-2.09186,2.302151796090779
22,43,20.1094,270.885,-1.71961,0.0811005,1.7215213745987155
23,43,20.3896,270.783,-3.11373,0.797203,3.21416352043716
24,43,19.1406,270.347,-1.71781,1.32054,2.1667249681720104
1,44,29.6934,270.887,-1.52968,-2.79649,3.1875189760219467
2,44,33.7666,271.138,-0.918387,-3.33748,3.461532526521887
3,44,30.8281,270.655,-0.996347,-1.90697,2.151567318330756
4,44,30.2891,270.124,0.506576,-1.66208,1.7375641485067537
5,44,36.6982,270.355,-1.77856,-1.0041,2.04242318915547
6,44,30.1191,269.984,-0.538007,0.968777,1.108142774094566
7,44,0.0,269.423,0.601409,0.98723,1.1559912881077434
8,44,4.46484,269.642,-0.16817,-0.900297,0.9158688973368404
9,44,132.459,270.392,2.42686,1.08217,2.657205556312872
10,44,292.19,271.25,-1.38011,1.57366,2.093109984616193
11,44,412.403,272.698,-0.439013,1.28692,1.359740968188059
12,44,478.55,275.089,-1.66892,0.886528,1.889768732195556
13,44,485.205,277.135,0.755424,0.506287,0.909390975403319
14,44,433.709,277.228,0.81089,-1.22658,1.4703880741151296
15,44,331.404,277.555,2.55078,-2.10231,3.3054781718383803
16,44,193.364,277.384,2.7426,-2.4366,3.6686338492686894
17,44,53.485,275.762,3.02261,-3.66431,4.750088313726388
18,44,0.0,274.18,0.80887,-2.86276,2.9748387342005618
19,44,0.0,272.835,0.39328,-1.51063,1.5609843545980848
20,44,17.3877,272.603,-0.00143433,-1.82955,1.8295505622426915
21,44,17.4209,271.562,-0.168781,-1.02155,1.0353991638305489
22,44,18.4922,271.423,-1.3744,-0.323196,1.4118891650607708
23,44,18.6895,271.397,-1.92818,0.319664,1.954498192707274
24,44,17.8145,270.838,-2.4805,2.12718,3.2676864908372103
1,45,63.999,278.641,1.99376,-3.32285,3.8751014257822978
2,45,63.999,278.477,4.60407,-5.74715,7.363911575202407
3,45,63.999,278.264,5.08861,-5.92455,7.809881204896781
4,45,63.999,277.991,4.59056,-6.05515,7.598557931351185
5,45,63.999,277.556,3.90308,-7.9914,8.893621728317434
6,45,63.999,277.078,1.93856,-6.88718,7.1548070013103775
7,45,0.0,277.129,1.91782,-8.27547,8.494788830412443
8,45,21.9336,276.518,2.90898,-9.50967,9.944646205335813
9,45,147.131,277.4,3.54502,-9.57115,10.206570389846924
10,45,291.44,278.775,3.78884,-9.18757,9.938146258256616
11,45,406.7,279.438,-0.0073719,-10.0085,10.008502714937414
12,45,474.612,280.488,3.06155,-9.09589,9.597307085563118
13,45,488.626,281.636,1.898,-7.7652,7.9937935324850615
14,45,444.506,282.255,0.362648,-9.72561,9.732368850593568
15,45,347.998,282.386,1.50976,-8.60866,8.740045895371487
16,45,212.528,282.078,2.10148,-8.19295,8.458170481428002
17,45,66.4733,281.078,0.0807171,-9.56079,9.561130721537722
18,45,0.0,279.89,0.435823,-7.01413,7.027656888624329
19,45,0.0,279.531,5.77609,-7.29139,9.302020416027906
20,45,63.999,279.118,-2.17184,-8.49361,8.766886552117576
21,45,63.999,278.567,-1.76058,-7.57722,7.77906838026251
22,45,63.999,277.408,-1.98182,-5.7773,6.10776602387485
23,45,63.999,276.924,-1.89547,-6.64909,6.9139861403534795
24,45,63.999,276.314,-3.28958,-5.03346,6.0130737687143
1,46,23.9834,275.013,-0.556045,-1.11094,1.2423259337327706
2,46,23.708,274.289,3.37849,0.385662,3.4004308342243927
3,46,24.7539,273.934,3.67748,-0.334221,3.6926362977202345
4,46,22.4648,273.227,2.9929,0.427271,3.023245097149915
5,46,18.3369,272.436,0.774175,0.720999,1.0579161066105383
6,46,18.335,272.73,-1.32414,-1.26755,1.8330383907872743
7,46,0.0,272.948,1.45492,-5.51863,5.70719451949029
8,46,15.1523,273.34,0.30351,-7.85684,7.862700115462881
9,46,137.826,274.947,0.424906,-4.15269,4.174371730564492
10,46,287.487,277.041,-1.27757,-5.34626,5.49678825247071
11,46,401.669,278.585,-0.910692,-6.57929,6.642019032113955
12,46,466.706,280.314,4.17093,-6.91767,8.077797675963419
13,46,476.58,281.282,0.148979,-7.82233,7.8237485498539
14,46,430.349,281.157,0.346046,-8.38039,8.387531483470926
15,46,333.123,281.114,2.40722,-6.27809,6.723772912323854
16,46,200.294,280.488,2.58879,-5.49129,6.0709224610597685
17,46,61.8756,278.661,4.27701,-5.67505,7.10626533719365
18,46,0.0,276.563,-3.41379,-1.78562,3.852583671836343
19,46,0.0,275.506,-1.50711,-3.52137,3.830329911247855
20,46,5.7334,275.338,-2.24606,-4.11178,4.685244955389206
21,46,7.77148,274.049,1.72038,-2.48737,3.0243539576742666
22,46,4.74609,272.645,-2.19129,-1.40913,2.605263752674573
23,46,7.16797,272.95,-1.69479,-1.93034,2.5687595566148267
24,46,19.1416,271.858,0.393034,-3.24733,3.2710285620972495
1,47,22.874,278.874,-0.177138,-3.16221,3.1671674971721973
2,47,24.1406,277.977,7.02302,-5.566,8.961203374569735
3,47,24.2539,277.568,1.45971,-3.39477,3.6952965560290285
4,47,25.5723,277.19,3.37669,-4.7114,5.796492501168271
5,47,26.4502,276.217,5.54664,-4.22138,6.970313077186706
6,47,24.0547,275.728,1.52156,-4.64157,4.8845999732321985
7,47,0.0,275.561,7.09653,-4.0489,8.170332260740684
8,47,21.5312,275.348,1.44999,-3.42764,3.721718281882711
9,47,150.865,276.863,1.98545,-4.40318,4.830114472235621
10,47,296.628,278.482,2.58669,-5.26619,5.86717327784002
11,47,411.294,279.853,5.644,-5.47919,7.86614639172829
12,47,477.347,282.099,4.40237,-5.41621,6.979698588119691
13,47,490.486,283.482,0.609917,-6.4234,6.452291554702795
14,47,443.896,283.964,0.838234,-8.03908,8.082663143120342
15,47,346.06,284.103,0.581541,-7.07399,7.097853510377697
16,47,208.966,283.726,0.750896,-6.23836,6.2833892361062595
17,47,62.9694,282.696,3.05972,-7.81958,8.396887390860973
18,47,0.0,281.714,-5.75851,-6.25485,8.501975414137588
19,47,0.0,281.226,6.3757,-5.89539,8.683615246088463
20,47,7.72852,280.569,-2.16159,-6.43111,6.784662641590959
21,47,4.3418,279.197,0.771648,-5.34089,5.396345673509435
22,47,4.73926,278.071,-0.182993,-3.79585,3.8002583676046293
23,47,13.9502,277.478,2.14017,-4.81901,5.2728725576292845
24,47,22.0518,276.589,3.75778,-4.12868,5.582733118356994
1,48,63.999,278.573,4.76036,-4.33848,6.440763622428633
2,48,63.999,278.766,6.10114,-7.17733,9.420083610483507
3,48,63.999,278.111,5.55932,-6.32641,8.421965468374944
4,48,63.999,276.647,3.55833,-4.61814,5.830002525599796
5,48,63.999,275.478,-0.344966,-2.02754,2.05667692960173
6,48,63.999,275.327,-0.906171,-3.35593,3.4761202577213868
7,48,0.0,274.969,-0.94156,-6.05232,6.125121436836987
8,48,23.3164,275.029,0.0691347,-9.50381,9.50406145407552
9,48,160.951,276.443,-0.432516,-8.74742,8.758106344790294
10,48,309.815,278.809,0.949969,-8.09236,8.147928047703967
11,48,425.372,279.942,3.1772,-9.79267,10.295192352204984
12,48,491.847,281.444,0.57913,-9.63935,9.656731329979104
13,48,501.361,282.712,0.489799,-10.0538,10.065723893511137
14,48,452.474,282.847,0.794289,-10.5645,10.594317121245759
15,48,351.076,282.971,-1.32324,-8.24245,8.347990542645578
16,48,212.067,282.596,-1.66561,-7.20174,7.391841157634544
17,48,66.1217,280.829,-0.364107,-6.4978,6.507993450169491
18,48,0.015625,279.932,-2.69015,-8.70896,9.114981695214752
19,48,0.0,279.172,-2.96121,-8.47547,8.977881508741357
20,48,63.999,278.645,-1.2402,-9.38033,9.461959995101438
21,48,63.999,278.144,-1.25374,-9.69538,9.776106450525178
22,48,63.999,277.144,-2.2787,-8.16597,8.477944310438705
23,48,63.999,276.77,0.243202,-9.47721,9.480329983545088
24,48,63.999,276.269,-2.34378,-8.68434,8.995057861070157
1,49,63.999,278.152,2.29064,-1.52647,2.7526609436143783
2,49,63.999,278.208,2.98396,-6.16805,6.851923677632435
3,49,63.999,277.671,2.23998,-1.65502,2.7850676115311814
4,49,63.999,277.503,2.68529,-2.74314,3.8386976233743653
5,49,63.999,277.225,7.22535,-2.76484,7.73627965162196
6,49,63.999,276.017,2.64852,-2.10593,3.3837256619442417
7,49,0.0,275.226,0.52719,-2.14461,2.208456779789906
8,49,28.8477,274.662,0.0701113,-5.60538,5.6058184539626055
9,49,200.748,275.468,-1.95791,-4.46128,4.872004803620374
10,49,367.393,277.011,-1.76194,-4.97859,5.281173255224638
11,49,486.169,278.136,1.38716,-5.58906,5.758628703884285
12,49,544.237,279.701,-2.36911,-5.13935,5.659116593126528
13,49,499.83,281.134,-2.57368,-5.1778,5.782165821074314
14,49,477.631,281.434,-2.51235,-5.77541,6.298195232810746
15,49,360.764,281.556,-2.26953,-3.93093,4.539050240501861
16,49,209.13,281.233,-1.50936,-2.76619,3.1511862410368576
17,49,62.5436,279.758,0.320463,-2.62231,2.6418187429248436
18,49,1.54199,278.576,-6.30197,-6.91159,9.353336421245631
19,49,0.0,277.785,-1.07449,-7.73719,7.811442751259206
20,49,63.999,277.05,-2.57126,-8.436,8.819153813580982
21,49,63.999,276.184,0.147137,-7.25495,7.256441882856156
22,49,63.999,275.433,-3.37782,-6.43745,7.269830153098489
23,49,63.999,275.192,-3.8984,-7.33463,8.306281947833218
24,49,63.999,274.626,-2.8013,-6.60329,7.172915760978934
1,50,26.0234,275.298,3.49864,-3.94395,5.272117549154229
2,50,25.166,274.41,2.19001,-3.6368,4.2452865674887015
3,50,26.8359,273.764,1.70775,-3.65014,4.029879909141214
4,50,26.916,273.232,2.50365,-3.84128,4.5851603418964535
5,50,26.2266,272.588,1.13843,-3.43037,3.6143410466916372
6,50,25.7725,272.317,3.0782,-3.53269,4.685639110740391
7,50,0.0,272.454,1.96957,-4.70613,5.101653218496922
8,50,14.5859,272.81,2.90605,-5.69034,6.389451926268794
9,50,127.349,273.966,1.78428,-4.57457,4.910228691547879
10,50,274.237,275.581,1.81032,-4.80574,5.1354060647625515
11,50,389.31,276.956,2.54439,-6.95185,7.40284667507034
12,50,459.347,278.801,0.73831,-7.25556,7.293027668239029
13,50,474.876,280.341,1.19781,-8.67242,8.754748280361921
14,50,434.709,280.801,1.67808,-9.55227,9.698547037536086
15,50,342.17,281.05,1.41553,-8.70436,8.818707852656193
16,50,209.864,280.801,1.37687,-7.20906,7.339367621294085
17,50,64.1373,279.415,1.30679,-7.58716,7.6988763446167905
18,50,0.0,278.547,4.92166,-7.99655,9.389757667698353
19,50,0.0,277.961,-0.943634,-7.16346,7.225344579849184
20,50,17.249,277.064,0.0815735,-7.21236,7.2128212930518565
21,50,3.57227,276.136,0.431316,-6.67389,6.687812887929506
22,50,4.67676,274.691,2.04699,-4.45992,4.907245099493197
23,50,7.64453,273.839,0.183632,-3.24284,3.2480350947956214
24,50,16.8818,272.891,0.470671,-2.45485,2.4995639045123452
1,51,28.5303,277.49,0.45958,-3.07578,3.1099254629010002
2,51,28.0244,276.986,2.35407,-4.07088,4.702521614974247
3,51,28.4951,275.36,-0.271738,-2.64233,2.6562660577479806
4,51,28.3887,274.402,0.125716,-4.12009,4.122007535261915
5,51,27.5596,273.827,-0.215083,-5.14375,5.148244823178964
6,51,23.0693,273.356,-2.52824,-5.88327,6.403503993166554
7,51,0.0,273.079,-0.418122,-5.70466,5.719962563031684
8,51,24.5508,273.727,-0.129107,-5.03848,5.0401338601121495
9,51,157.959,275.456,0.267679,-2.88902,2.9013942523278353
10,51,291.19,277.804,2.15309,-6.91755,7.244880575316615
11,51,394.278,278.935,2.48677,-9.21699,9.546566382370155
12,51,452.644,280.456,1.56839,-8.11445,8.264632235895315
13,51,452.705,281.847,1.12652,-7.73834,7.8199074972789795
14,51,397.662,282.136,0.651711,-7.41701,7.445586918948767
15,51,295.201,282.385,-2.1875,-5.93874,6.3288062885191865
16,51,162.075,281.788,1.16252,-5.12947,5.259554660929004
17,51,41.4342,280.1,-1.99253,-4.84106,5.23507762354103
18,51,0.0,279.568,,-3.43161,3.43161
19,51,0.0,279.107,5.55344,-4.27674,7.0093652252682626
20,51,6.50879,278.394,1.02835,-5.68502,5.777279301098399
21,51,5.8418,277.034,-1.41292,-4.00397,4.245953213037091
22,51,11.8945,276.049,-3.59754,-4.48824,5.752094605376375
23,51,22.4385,275.861,3.54447,-2.07975,4.109577550478881
24,51,22.1758,275.246,1.83249,-5.511,5.807679450529274
1,52,63.999,281.624,2.8756,-4.78721,5.584483408883941
2,52,63.999,281.586,1.51325,-7.70858,7.855706917833684
3,52,63.999,281.216,2.80443,-8.45385,8.906874168157984
4,52,63.999,280.82,4.09642,-7.99314,8.981700500239363
5,52,63.999,280.362,2.0691,-8.27119,8.526063501176848
6,52,63.999,279.966,1.8409,-9.03757,9.223154791875716
7,52,0.0,279.668,0.511565,-10.1578,10.170673507158954
8,52,20.0312,278.691,-0.507037,-13.2812,13.290875063718303
9,52,147.232,279.367,-0.335836,-12.6044,12.608873271585214
10,52,310.737,279.806,0.436297,-12.3131,12.320827353802544
11,52,449.45,280.229,0.809034,-12.2604,12.287064099009006
12,52,532.69,281.772,0.0273724,-8.54072,8.540763863184708
13,52,552.47,283.125,-0.150826,-7.76569,7.7671545406523235
14,52,507.131,283.646,-0.434227,-7.25881,7.271786280112267
15,52,397.81,284.272,-0.435061,-5.84108,5.857259908875565
16,52,241.919,284.478,-1.19832,-5.88338,6.004176133892143
17,52,81.3287,283.848,-2.14731,-6.1106,6.476910729360101
18,52,1.3418,282.844,-5.48605,-7.24753,9.089743434410016
19,52,0.0,282.025,0.0221863,-7.13318,7.133214502894729
20,52,63.999,281.405,-1.84323,-10.9878,11.141330516275872
21,52,63.999,280.74,-1.07503,-5.77741,5.8765768785067385
22,52,63.999,280.155,-2.29286,-4.54976,5.094852602107347
23,52,63.999,280.069,-0.852013,-0.962563,1.285477997142697
24,52,63.999,279.134,0.301237,-7.68532,7.691221439574407
1,53,24.6885,275.532,5.80626,-3.94053,7.017152689552936
2,53,24.8984,275.029,-0.314872,-1.07039,1.1157415150849233
3,53,23.7109,275.285,-0.199472,-0.922112,0.9434403104213854
4,53,26.0488,273.949,2.21361,-1.26414,2.549140869332254
5,53,21.0908,273.246,0.395268,-2.27314,2.307249932587278
6,53,22.8535,273.34,0.449298,-0.73679,0.8629763594120061
7,53,0.0,273.152,-3.27652,-2.24031,3.969202968670159
8,53,14.3281,273.237,1.89921,-4.22696,4.634025190447286
9,53,110.24,274.717,-0.0262661,-4.28843,4.288510437542295
10,53,253.643,276.336,1.16286,-2.67439,2.9162656346258995
11,53,365.81,278.071,0.139112,-3.62324,3.6259095750092833
12,53,428.206,279.845,-1.10056,-3.23212,3.414356748788855
13,53,438.267,281.47,-2.31586,-3.45221,4.1570375778551725
14,53,395.381,282.096,2.26011,-3.84523,4.46025682724661
15,53,303.654,282.221,1.04736,-4.10719,4.238628630311932
16,53,180.02,281.456,1.4257,-5.06942,5.26608389853409
17,53,54.1334,279.464,1.9274,-5.45923,5.789478642580867
18,53,1.0459,277.815,1.56375,-2.51901,2.9649157564086033
19,53,0.0,276.215,0.873749,-1.41346,1.6617179323221494
20,53,2.46875,275.385,2.92825,-1.98775,3.5391804312580617
21,53,4.10547,274.228,0.382977,-1.31745,1.371986109634132
22,53,6.20215,273.423,-2.67372,-1.32417,2.983656285046922
23,53,8.38477,272.668,-3.66647,-2.18424,4.267775373482067
24,53,9.19141,272.07,1.74313,0.0739574,1.7446982243112303
1,54,26.5645,276.482,1.04064,-3.61289,3.7597746956034483
2,54,25.7705,276.533,0.527902,-4.10555,4.13935035049028
3,54,25.8564,275.487,5.37182,-0.476311,5.392895537753443
4,54,27.5176,274.453,4.46068,0.0317631,4.460793086091487
5,54,25.7705,273.71,-0.583247,-0.762888,0.9602995176261415
6,54,23.7969,273.076,0.989337,-2.43943,2.6324145616655827
7,54,0.0,272.332,-0.274568,-2.53718,2.55199332660256
8,54,19.6406,272.949,-0.0959044,-6.84512,6.845791807259358
9,54,145.17,274.671,-2.27334,-2.3441,3.265406493164366
10,54,288.753,277.038,-2.05589,-2.52302,3.2545834775743576
11,54,399.825,278.781,4.6772,-4.92548,6.792389349146588
12,54,456.3,280.455,-0.0234089,-6.79951,6.799550295181234
13,54,480.408,281.859,-1.39301,-7.77203,7.895880393027746
14,54,434.365,281.984,-0.669579,-8.96584,8.990807691350149
15,54,336.857,282.261,-0.940432,-7.96266,8.018002657908264
16,54,203.013,281.734,1.61271,-7.04598,7.2281856440257535
17,54,61.8912,280.122,-0.626802,-6.66772,6.697116599373495
18,54,0.0,278.637,0.730257,-5.82077,5.866399123734167
19,54,0.0,277.557,-1.56961,-6.68543,6.867215581077968
20,54,13.5205,277.526,-1.41257,-8.95357,9.064312977264189
21,54,11.1055,276.817,-2.24642,-8.26667,8.566459928424344
22,54,5.9541,275.284,0.765738,-3.55367,3.635233851287149
23,54,8.78125,274.277,-2.68795,-5.11295,5.776446390731935
24,54,19.4717,273.5,-0.339388,-5.48512,5.495609668539425
1,55,23.7969,276.86,1.06017,-1.30772,1.6834761736656685
2,55,24.7314,276.293,2.48786,-2.27059,3.3682378668526365
3,55,25.8564,275.533,-2.35475,-1.75756,2.938343873017588
4,55,27.2256,275.679,-1.67702,-3.58396,3.956913615685841
5,55,26.6133,275.658,-1.43579,-5.61494,5.795605587658636
6,55,22.4258,274.559,-3.5341,-2.57419,4.3722210564082875
7,55,0.0,273.597,-3.42203,-3.79451,5.109657078611049
8,55,17.9844,273.771,-1.29219,-7.77286,7.879537269135795
9,55,140.302,275.404,-1.98427,-5.55992,5.9033920621368186
10,55,283.44,277.488,-2.09593,-6.64021,6.96313947935843
11,55,399.341,279.586,1.28169,-6.92939,7.0469266370666865
12,55,469.331,281.569,1.08401,-5.98505,6.082425600251926
13,55,486.095,283.018,-1.42817,-5.6817,5.858445565070994
14,55,446.568,283.643,-1.09048,-6.66311,6.751753957491342
15,55,353.342,283.768,-1.07422,-6.32741,6.417948731214671
16,55,220.52,283.625,-3.40047,-5.48983,6.45766441136422
17,55,73.86,282.03,-2.73667,-6.99731,7.513435294524069
18,55,0.0234375,280.074,4.14774,-4.41989,6.061284906659643
19,55,0.0,279.37,-1.08035,-7.35242,7.431368378629874
20,55,4.36035,278.227,-0.887177,-6.68502,6.743632213409106
21,55,10.2734,276.818,-1.264,-5.12604,5.279581619939216
22,55,4.70996,275.789,0.499136,-4.46675,4.494551402420046
23,55,5.01367,275.262,-0.700157,-5.56901,5.612850630895944
24,55,13.335,274.27,-1.16068,-5.70046,5.817424023912989
1,56,18.5381,279.006,1.7379,-3.81553,4.192680001013671
2,56,22.5537,277.944,5.89607,-9.98836,11.598748938333824
3,56,25.2539,277.356,6.9099,-10.6628,12.705983702571007
4,56,26.4941,277.417,2.35911,-9.94724,10.223159179514912
5,56,26.2705,276.076,1.28882,-11.758,11.82842428188979
6,56,24.7734,275.853,1.21004,-12.5937,12.651698561521295
7,56,0.0,274.794,4.17465,-11.6715,12.39562886151808
8,56,24.4062,274.51,2.44706,-11.1713,11.436172713526148
9,56,162.763,276.165,3.23252,-11.9745,12.403138143244233
10,56,317.612,277.754,2.52712,-12.1373,12.397596008275151
11,56,442.107,278.788,4.31196,-12.1252,12.86908986997915
12,56,515.956,280.909,2.33011,-10.1169,10.381766623369067
13,56,533.314,282.567,1.49175,-8.16559,8.300733588701663
14,56,489.881,283.098,0.950539,-9.01857,9.068524093556846
15,56,389.982,283.251,0.239256,-7.9236,7.927211388220703
16,56,244.075,282.847,1.45793,-7.39217,7.53456947634037
17,56,79.3444,281.692,2.57681,-9.64185,9.980241540093106
18,56,0.0,280.944,5.93729,-8.51413,10.379875827821833
19,56,0.0,280.2,-1.38895,-8.65955,8.770233081566303
20,56,12.0352,279.602,1.15335,-9.5981,9.667147450644373
21,56,3.80762,278.692,-0.97591,-10.5645,10.609479750586265
22,56,3.84668,277.912,-1.10731,-9.76656,9.82913168442157
23,56,9.99805,277.013,-0.138634,-8.42252,8.423660874961433
24,56,20.3936,276.415,-0.382357,-7.87868,7.887952549163122
1,57,27.3398,275.914,1.42149,-2.91758,3.2454440183894717
2,57,27.1133,275.709,0.194894,-5.22908,5.232710704561833
