hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
16,41,0.24138540833713396,0.2526865942483345,0.28492546
17,41,0.13143665824311399,0.337227257416982,0.29486472
18,41,0.03380825243692075,0.2643955615903688,0.25842076
19,41,0.0,0.19363445541322044,0.1286582
20,41,0.03507371651303726,0.3273228472988507,0.11374931
21,41,0.03577068016190898,0.25096678060092553,0.07730536
22,41,0.035575977106532576,0.0925447766717316,0.04803976
23,41,0.034491945494307036,0.07099783803781952,0.04472667
24,41,0.03390888936136124,0.18262029658035533,0.04583103
1,42,0.029899725610777108,0.003315887191043843,0.04638321
2,42,0.025639341179682938,0.01638254315480083,0.04638321
3,42,0.02654456627930995,0.016999263372758748,0.04638321
4,42,0.027649103932598087,0.0,0.04638321
5,42,0.029000866744675072,0.07909386971415514,0.04583103
6,42,0.028751247726510734,0.031711778833469005,0.04417449
7,42,0.0,0.004285701917369183,0.04251795
8,42,0.009220275068819351,0.10766266163005712,0.05190502
9,42,0.1404269899566483,0.0,0.2661513
10,42,0.3298994893139921,0.0,0.2954169
11,42,0.4782538454763828,0.0,0.30922142
12,42,0.5708706453848746,0.0,0.31087797
13,42,0.5830774377599862,0.0,0.16620652
14,42,0.5372230604315965,0.0,0.13473219
15,42,0.43345597461334523,0.0,0.15129763
16,42,0.2880060964641452,0.1916799213830764,0.28492546
17,42,0.15175923598642008,0.20229008491341993,0.29486472
18,42,0.038348458475810046,0.0691236716612906,0.25842076
19,42,0.0,0.13562396388150216,0.1286582
20,42,0.03524028603348839,0.1829867799098855,0.11374931
21,42,0.03485738970978474,0.027008757455463547,0.07730536
22,42,0.03444168247466646,0.0,0.04803976
23,42,0.030233511136069726,0.0,0.04472667
24,42,0.023766318095897278,0.0,0.04583103
1,43,0.031590184993457185,0.14629533764872796,0.04638321
2,43,0.02763884868628618,0.059391308944255435,0.04638321
3,43,0.02862094926253891,0.028998815244556445,0.04638321
4,43,0.030416107682450944,0.0,0.04638321
5,43,0.03128494522597862,0.03684197022830274,0.04583103
6,43,0.03505727689469712,0.12010864827500893,0.04417449
7,43,0.0,0.05930679932132101,0.04251795
8,43,0.007921352154232333,0.0,0.05190502
9,43,0.13223242545355246,0.0,0.2661513
10,43,0.31624801002478636,0.013408376526891452,0.2954169
11,43,0.46237359666473976,0.0,0.30922142
12,43,0.5608900604551439,0.01256820888065456,0.31087797
13,43,0.5712690848160403,0.05924813744626024,0.16620652
14,43,0.5267054017244559,0.17318218645893996,0.13473219
15,43,0.40687860906869705,0.2458836337202351,0.15129763
16,43,0.27883567222097755,0.24736256279539057,0.28492546
17,43,0.14871974301298316,0.2942008982565485,0.29486472
18,43,0.04218217551303066,0.18340021029941853,0.25842076
19,43,0.0,0.33552793109893625,0.1286582
20,43,0.03468807200988898,0.3078105982721949,0.11374931
21,43,0.03529082560225957,0.26406055233408293,0.07730536
22,43,0.03527676320101686,0.25329538227832843,0.04803976
23,43,0.03196003145251777,0.18425186531695767,0.04472667
24,43,0.025930546497479015,0.0,0.04583103
1,44,0.02721440735566502,0.32736526686520034,0.04638321
2,44,0.02680052007253441,0.20345472561215971,0.04638321
3,44,0.027416313100657303,0.08102716484823969,0.04638321
4,44,0.02869685157234089,0.036215467581102743,0.04638321
5,44,0.029409730217122437,0.044340776824038995,0.04583103
6,44,0.029741743748565492,0.20833887976178553,0.04417449
7,44,0.0,0.02966339023929358,0.04251795
8,44,0.014857364032183249,0.035325745611947144,0.05190502
9,44,0.19653557852125414,0.01940390361518519,0.2661513
10,44,0.4141468489333586,0.0,0.2954169
11,44,0.5619718006322485,0.0,0.30922142
12,44,0.647158265646662,0.1327928186989312,0.31087797
13,44,0.6342122772971418,0.0,0.16620652
14,44,0.5670091574529494,0.12127591246265144,0.13473219
15,44,0.4343957440898955,0.1760165184572554,0.15129763
16,44,0.2784835590048091,0.16457156322263097,0.28492546
17,44,0.1468294832878797,0.28235973878115694,0.29486472
18,44,0.03611764184510804,0.22587146301404082,0.25842076
19,44,0.0,0.18154041432414272,0.1286582
20,44,0.034087889570494606,0.19169014190561756,0.11374931
21,44,0.03392368440847296,0.12761954463531539,0.07730536
22,44,0.03363870402767235,0.1508736813947877,0.04803976
23,44,0.03096967323605553,0.23725913868558016,0.04472667
24,44,0.025467607647391623,0.010191378273483062,0.04583103
1,45,0.0763254409664973,0.3053114849085622,0.04638321
2,45,0.07632969970461445,0.3553344535456214,0.04638321
3,45,0.07655771760612665,0.16551422558335552,0.04638321
4,45,0.0765344207117649,0.4523286365562898,0.04638321
5,45,0.07642195072961755,0.5187399231094847,0.04583103
6,45,0.07638039220035833,0.42799531060707746,0.04417449
7,45,0.0,0.36201487616058214,0.04251795
8,45,0.03335185352097901,0.45387167866475525,0.05190502
9,45,0.20634912175677136,0.44241229562882983,0.2661513
10,45,0.390422935677872,0.2860814468155088,0.2954169
11,45,0.5199938705785095,0.26361975531696874,0.30922142
12,45,0.5224529839190006,0.16441683695116824,0.31087797
13,45,0.36443353197687056,0.1752262250650472,0.16620652
14,45,0.33288536853172246,0.012417662426383704,0.13473219
15,45,0.22941917856361094,0.07142924924766517,0.15129763
16,45,0.12931954470397145,0.0,0.28492546
17,45,0.043672700173986466,0.0,0.29486472
18,45,0.016075636893020936,0.05781290845293978,0.25842076
19,45,,0.04357372184539821,0.1286582
20,45,0.07537945012665627,0.0,0.11374931
21,45,0.07540022943806703,0.05038077288786203,0.07730536
22,45,0.07547762426313495,0.1048789001205528,0.04803976
23,45,0.07540145168577414,0.33863384374795374,0.04472667
24,45,0.0753509261188741,0.2852069990087034,0.04583103
1,46,0.015251887510427078,0.0,0.04638321
2,46,0.010837061104506818,0.18142116558886687,0.04638321
3,46,0.016372118576839394,0.0,0.04638321
4,46,0.022234717015008492,0.0,0.04638321
5,46,0.028210340432959773,0.7826862707818398,0.04583103
6,46,0.0295955458684982,0.06998102259779315,0.04417449
7,46,0.0,0.0,0.04251795
8,46,0.027721348894382308,0.0,0.05190502
9,46,0.2011050580968075,0.0,0.2661513
10,46,0.3764281142173481,0.0,0.2954169
11,46,0.48177746220649476,0.0,0.30922142
12,46,0.44964909707981104,0.0,0.31087797
13,46,0.3845711715715595,0.014087943227897371,0.16620652
14,46,0.38190122552140554,0.0,0.13473219
15,46,0.28518383703521805,0.0071010322326568575,0.15129763
16,46,0.18464343826616147,0.0,0.28492546
17,46,0.0864275077865467,0.0,0.29486472
18,46,0.026579699394841134,0.2288931050630066,0.25842076
19,46,0.0,0.0,0.1286582
20,46,0.023357815601960888,0.0,0.11374931
21,46,0.02363083163941944,0.032225285076214354,0.07730536
22,46,0.023830511507098615,0.11663932853989635,0.04803976
23,46,0.023275506584265422,0.0,0.04472667
24,46,0.022606830663758726,0.0,0.04583103
1,47,0.024317232241390842,0.13845597366878823,0.04638321
2,47,0.022162874265428196,0.06565146582693773,0.04638321
3,47,0.02639411300493682,0.2181343721668792,0.04638321
4,47,0.029375701388969864,0.09231666308023904,0.04638321
5,47,0.02084413868320507,0.25808339524524276,0.04583103
6,47,0.023756748989776196,0.37108815327932787,0.04417449
7,47,0.0,0.23618556974384877,0.04251795
8,47,0.034886889570318304,0.09819182050978734,0.05190502
9,47,0.21357323184776966,0.30819078685109974,0.2661513
10,47,0.39775846673255555,0.12743833305733582,0.2954169
11,47,0.51440223853127,0.269943068709266,0.30922142
12,47,0.5132606663874941,0.09631468697806782,0.31087797
13,47,0.40723099629222625,0.13669163756586353,0.16620652
14,47,0.35296674512518433,0.0,0.13473219
15,47,0.26681368079939116,0.0,0.15129763
16,47,0.1498182440864947,0.0502517549968054,0.28492546
17,47,0.06356513062443536,0.19937840260240314,0.29486472
18,47,0.01871756270294435,0.06520312024167944,0.25842076
19,47,,0.008805811331470915,0.1286582
20,47,0.023566340463061202,0.1494057489033199,0.11374931
21,47,0.024123021800396095,0.09843490715037767,0.07730536
22,47,0.024878284780184827,0.1244132138871292,0.04803976
23,47,0.024271679505077054,0.1576978268293737,0.04472667
24,47,0.023397256012967445,0.0,0.04583103
1,48,0.07648640051797742,0.35199163208905204,0.04638321
2,48,0.07656541512958938,0.2844731208683298,0.04638321
3,48,0.07668064091477474,0.19240064147425845,0.04638321
4,48,0.07676787785056052,0.17729824491434892,0.04638321
5,48,0.0768178553755849,0.23281877902460965,0.04583103
6,48,0.07679742069460724,0.3185839226069864,0.04417449
7,48,0.0,0.23877863026733212,0.04251795
8,48,0.035525984000111234,0.28470070457842567,0.05190502
9,48,0.22333657805689652,0.15745004496000933,0.2661513
10,48,0.404050306085526,0.15992753030440732,0.2954169
11,48,0.5103666824913122,0.18413600785567596,0.30922142
12,48,0.48707473663522466,0.0972650888567282,0.31087797
13,48,0.359944319227515,0.15475061988186364,0.16620652
14,48,0.34047622882039363,0.02067198086347117,0.13473219
15,48,0.25365778870303335,0.0,0.15129763
16,48,0.12380541981091851,0.026504977456193287,0.28492546
17,48,0.05711388937858563,0.015805692492505716,0.29486472
18,48,0.02085358889052076,0.0451852578238391,0.25842076
19,48,,0.0,0.1286582
20,48,0.0753256587276927,0.09237728465850238,0.11374931
21,48,0.07534379450510159,0.19525382051328816,0.07730536
22,48,0.075337885268294,0.3172235421615537,0.04803976
23,48,0.07536926343052534,0.2849329176166153,0.04472667
24,48,0.0754161180972768,0.21764181426705398,0.04583103
1,49,0.0763144895210696,0.275701013445626,0.04638321
2,49,0.07642215343357316,0.1845965985492815,0.04638321
3,49,0.07651334994089692,0.07459517146017265,0.04638321
4,49,0.07670351636906106,0.09678981573702143,0.04638321
5,49,0.07680531155552896,0.13355487721333997,0.04583103
6,49,0.07680875106647636,0.14351677411668423,0.04417449
7,49,0.0,5.451192550447845e-5,0.04251795
8,49,0.04239911449015615,0.004250332451194516,0.05190502
9,49,0.26650294737709457,0.011089951528775203,0.2661513
10,49,0.446204442336512,0.06009527541520001,0.2954169
11,49,0.5303585267723016,0.007026457404206516,0.30922142
12,49,0.42577542240037447,0.0,0.31087797
13,49,0.3529788087437176,0.0,0.16620652
14,49,0.3075512467587876,0.0,0.13473219
15,49,0.23216248742733875,0.0,0.15129763
16,49,0.1261745070154474,0.024592359476126136,0.28492546
17,49,0.06272866332020524,0.10271402350926424,0.29486472
18,49,0.02321070155812784,0.0,0.25842076
19,49,0.0,0.0,0.1286582
20,49,0.07562846119719169,0.041205246140353535,0.11374931
21,49,0.07565572633954706,0.12764236616605257,0.07730536
22,49,0.07565898163919652,0.14535016119647165,0.04803976
23,49,0.07563334476998017,0.11854353659300589,0.04472667
24,49,0.07570129588055875,0.07928581924529123,0.04583103
